officialProductId,listingProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
DENTI-KZ-DIO-9007,9007,DIO,,Пин Path,,,1,implantatsionnye sistemy / pogruzhnaya sistema / dio instrumenty / pin path,"Path Pin (DPP) от компании DIO Implant — это хирургический инструмент, предназначенный для определения и проверки оптимального угла и направления установки имплантата во время операции. Он помогает хирургу точно позиционировать имплантат, обеспечивая правильную ось и глубину его установки. Используется для определения позиции и направления установленного имплантата. Удобен для определения параллельности при установке более 2-х имплантатов.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/7c0/mb9dxrzmunk6ym5m6c1v7ga9qgkqo9eo.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/dio-instrumenty/pin-path/
DENTI-KZ-DIO-8978,8978,DIO,,Пин Path угловой,,,2,implantatsionnye sistemy / pogruzhnaya sistema / dio instrumenty / pin path uglovoy,Используется для определения направления винтовой шахты абатмента (Multiunit) при установке имплантатов под углом.,https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/4c4/7v4axiji6lb39xpbhrt8gaoapi4kcfrh.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/dio-instrumenty/pin-path-uglovoy/
DENTI-KZ-DIO-8971,8971,DIO,,Позиционный индикатор,,,2,implantatsionnye sistemy / pogruzhnaya sistema / dio instrumenty / pozitsionnyy indikator,,https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/20e/rjrjg3d8cn1y84fb05g1r7pvklsirsu0.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/dio-instrumenty/pozitsionnyy-indikator/
DENTI-KZ-DIO-8986,8986,DIO,,Профилирующее сверло абатмента,,,1,implantatsionnye sistemy / pogruzhnaya sistema / dio instrumenty / profiliruyushchee sverlo abatmenta,Позволяет сформировать точный костный профиль для абатмента и дальнейшей работы с мягкими тканями.,https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/bb3/tg6xnpyym6or9aafspx3zfa4rpm11elc.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/dio-instrumenty/profiliruyushchee-sverlo-abatmenta/
DENTI-KZ-DIO-8990,8990,DIO,,Профильное сверло,,,1,implantatsionnye sistemy / pogruzhnaya sistema / dio instrumenty / profilnoe sverlo_1,"Профильное сверло от компании DIO Implant предназначено для формирования оптимального профиля костного канала при установке имплантатов. Оно обеспечивает точную подготовку ложа для имплантата, способствуя его стабильной фиксации и долговечности. Применяется для заключительного препарирования костного ложа импланта.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/861/b4mfozfmnwbmwanpodi8bc0nsd9prxca.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/dio-instrumenty/profilnoe-sverlo_1/
DENTI-KZ-DIO-8974,8974,DIO,,Прямое сверло Protem,,,3,implantatsionnye sistemy / mini sistema / instrumenty / pryamoe sverlo protem,Используется для создания отверстий в челюстной кости при установке имплантатов.,https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/412/wf6vxjjwp4vdpmll18cp1lk7b3uth37u.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/mini-sistema/instrumenty/pryamoe-sverlo-protem/
DENTI-KZ-DIO-7855,7855,DIO,,Реверсное сверло,,,2,implantatsionnye sistemy / pogruzhnaya sistema / dio instrumenty / reversnoe sverlo,"После введения концевого лезвия режущего сверла в остатки сломанного винта, удалите остатки в обратном вращении за счет трения. Если трудно удалить сверлом с обратным вращением, удалите остатки винта, вставив шестигранную отвертку 1.2 в отверстие, сформированное на остатках винта, и прокрутите в обратном направлении. Скорость сверления: 1,20 об/мин/обратное вращение Для предотвращения ожога кости необходимо орошение остеотомии.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/8f0/t2vs2ps8w5q421a5qrw21txbksfqq03c.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/dio-instrumenty/reversnoe-sverlo/
DENTI-KZ-DIO-7860,7860,DIO,,Рентгеноконтрастный маркер,,,1,implantatsionnye sistemy / pogruzhnaya sistema / navigatsiya dionavi / rentgenokontrastnyy marker,"Рентгеноконтрастные маркеры от компании DIO Implant используются в цифровой стоматологии для точного планирования и проведения имплантационных процедур. Они применяются в системе DIOnavi., которая представляет собой полностью цифровой протокол имплантации, охватывающий все этапы — от диагностики до установки имплантата. С помощью данных, полученных с компьютерной томографии (CBCT) и интраорального сканера, создается 3D-модель, позволяющая провести высокоточное планирование и выполнение процедуры. Для компьютерной томографии и интраорального сканирования в случаях: полной адентии, протяженных дефектах, фонящих металлических конструкциях Комплектация: 1 набора (30 шт.)",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/4fa/blbfa7qxx76zo6novnbzvae4ichf1myq.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/navigatsiya-dionavi/rentgenokontrastnyy-marker/
DENTI-KZ-DIO-8976,8976,DIO,,Сверло (UF 06/UF 07),,,25,implantatsionnye sistemy / pogruzhnaya sistema / dio instrumenty / sverlo uf 06 uf 07,"Сверла DSU 06 и DSU 07 от компании DIO Implant предназначены для использования в системе дентальной имплантации UF(II). Они относятся к категории прямых сверл (Straight Drill) и применяются на завершающих этапах подготовки ложа для имплантата, обеспечивая точную и безопасную установку. Описание сверл: DSU 06: Сверло с диаметром 6 мм, предназначенное для финального расширения отверстия под имплантат соответствующего размера. DSU 07: Сверло с диаметром 7 мм, используемое для окончательной подготовки ложа под более широкий имплантат. Эти сверла изготовлены из высококачественных материалов, обеспечивающих долговечность и точность при проведении хирургических процедур. Они совместимы с другими инструментами и компонентами системы UF(II), что позволяет проводить имплантацию с высокой степенью предсказуемости и безопасности.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/5b5/008u6mwrk19qv7gaw6uu7beixwt2ux9h.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/dio-instrumenty/sverlo-uf-06-uf-07/
DENTI-KZ-DIO-8930,8930,DIO,,Сверло для выравнивания кости,,,3,implantatsionnye sistemy / pogruzhnaya sistema / dio instrumenty / sverlo dlya vyravnivaniya kosti,"Сверло для выравнивания кости UBFD от компании DIO Implant предназначено для выравнивания костной поверхности при установке имплантатов. Оно используется для подготовки ровной площадки в кости, что способствует более точному и стабильному размещению имплантата.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/7e1/egk64s9evvtlt4m3ljosxz67o87up7i0.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/dio-instrumenty/sverlo-dlya-vyravnivaniya-kosti/
DENTI-KZ-DIO-9010,9010,DIO,,Сверло для формирования профиля абатмента,,,3,implantatsionnye sistemy / pogruzhnaya sistema / navigatsiya dionavi / sverlo dlya formirovaniya profilya abatmenta,"Сверло для формирования профиля абатмента (UAPD) от компании DIO Implant предназначено для удаления кортикального слоя кости, препятствующего плотной установке абатмента. Это позволяет создать оптимальный профиль для последующей установки протеза.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/1f5/0obpp8dsegexr0ck0afd8n1d5hbllkp3.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/navigatsiya-dionavi/sverlo-dlya-formirovaniya-profilya-abatmenta/
DENTI-KZ-DIO-8997,8997,DIO,,Сверло для формирования профиля абатмента с опорой на имплант,,,2,implantatsionnye sistemy / pogruzhnaya sistema / navigatsiya dionavi / sverlo dlya formirovaniya profilya abatmenta s oporoy na implant,"Сверло для формирования профиля абатмента, совместимое с имплантатами DIO Implant , предназначено для создания оптимального профиля мягких тканей вокруг абатмента, что способствует улучшению эстетики и здоровья периимплантных тканей. Оно используется для формирования десны перед установкой постоянного абатмента, обеспечивая правильный контур и облегчающий процесс заживления.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/22a/zeyaiur8uqmhsmo8q7d4zurfnw2fmbe7.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/navigatsiya-dionavi/sverlo-dlya-formirovaniya-profilya-abatmenta-s-oporoy-na-implant/
DENTI-KZ-DIO-8991,8991,DIO,,Сверло Линдемана,,,1,implantatsionnye sistemy / pogruzhnaya sistema / dio instrumenty / sverlo lindemana,"Сверло Линдеманна RMH от компании DIO Implant предназначено для корректировки направления сверления при проведении стоматологических процедур. Используется на начальных этапах препарирования ложа импланта, особенно при плотных типах кости. Форма “елочки” минимально нагревает костную ткань при сверлении.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/75b/7qwqjsyfzmui4b0fasjponmfvnqvgaey.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/dio-instrumenty/sverlo-lindemana/
DENTI-KZ-DIO-7851,7851,DIO,,Скан ретрактор DIOnavi,,,2,implantatsionnye sistemy / pogruzhnaya sistema / navigatsiya dionavi / skan retraktor dionavi,Используется для более удобного сканирования Комплектация: Верхняя челюсть – набор (5 шт.) Нижняя челюсть – набор (5 шт.),https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/159/1cdduzx4157jaj2mzzwknj9rn9d2dm34.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/navigatsiya-dionavi/skan-retraktor-dionavi/
DENTI-KZ-DIO-10287,10287,DIO,,Сканбоди для непогружной системы,,,2,implantatsionnye sistemy / nepogruzhnaya sistema / skanbodi_2 / skanbodi dlya nepogruzhnoy sistemy,"Сканбоди — это компоненты, используемые в цифровой стоматологии для точного определения положения имплантата при сканировании. Компания DIO Implant предлагает сканбоди для своих непогружных систем имплантатов, таких как UF II. Описание H-сканбоди с фиксатором от DIO Implant: Назначение: Предназначен для цифрового слепка и используется совместно с мультиюнитными абатментами (прямыми или угловыми). Момент затяжки: Рекомендуется применять момент затяжки 5-8 Н·см. Комплектация: H-сканбоди поставляется вместе с фиксирующим винтом. Размеры: Доступны различные диаметры и длины, соответствующие разным типам имплантатов.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/64c/gc5v7uuveic4fgs3w88bpg4qvvvlrr0j.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/nepogruzhnaya-sistema/skanbodi_2/skanbodi-dlya-nepogruzhnoy-sistemy/
DENTI-KZ-DIO-7867,7867,DIO,,Сканбоди для погружной системы,,,6,implantatsionnye sistemy / pogruzhnaya sistema / skanbodi_1 / skanbodi dlya pogruzhnoy sistemy,Скан адаптер (сканбоди) используется для сканирования полости рта с передачей позиции имплантата (с уровня имплантата/с уровня Multiunit),https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/a65/qmyk1pqhjzlmtye7x13vhw0accim591g.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/skanbodi_1/skanbodi-dlya-pogruzhnoy-sistemy/
DENTI-KZ-DIO-8803,8803,DIO,,Стартовое сверло,,,1,implantatsionnye sistemy / pogruzhnaya sistema / dio instrumenty / startovoe sverlo,"Стартовое сверло SD от компании DIO Implant предназначено для начального этапа сверления при установке имплантатов. Оно обеспечивает точность и стабильность при подготовке ложа для имплантата. Согласно информации на официальном сайте DIO Implants, артикул данного сверла — SD 1530 Применяется для маркировки участка будущего ложа импланта, а также для локальной декортикации с целью облегчения введения последующих винтовых сверел.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/dae/cw276zu07ys6y1wslj4hb943ziw455n3.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/dio-instrumenty/startovoe-sverlo-/
DENTI-KZ-DIO-9350,9350,DIO,,Трансфер для закрытой ложки,,,16,implantatsionnye sistemy / pogruzhnaya sistema / transfery_2 / transfer dlya zakrytoy lozhki multiunit,"Трансфер для закрытой ложки (серий UNSTI, SSTI, MTI, ITI) Ортопедический компонент, используемый для снятия слепка с уровня имплантата. Он переносит точное положение и ориентацию имплантата в полости рта на гипсовую модель. Общие характеристики Материал: Высокопрочный титановый сплав (Ti-6Al-4V ELI). Он биосовместим, устойчив к коррозии и деформациям. Тип фиксации: Винтовая фиксация. Все винты затягиваются стандартной ортопедической шестигранной отверткой 1.2 Hex. Варианты антиротационной геометрии: Выпускаются в модификациях Hex (с шестигранником для одиночных конструкций) и Non-Hex (без шестигранника для мостовидных протезов). Цветовая кодировка: Соответствует платформе имплантата (Narrow, Regular, Wide), что исключает путаницу при подборе компонентов. Рабочая высота: Стандартно представлены в двух вариантах длины — 10 мм и 15 мм для удобства работы при разной высоте клинической коронки. Ключевые преимущества Идеальная точность позиционирования: Благодаря прецизионной фрезеровке, трансферы садятся в имплантат без микролюфтов. Это гарантирует, что ортопедическая конструкция встанет в полости рта так же точно, как на гипсовой модели. Надежная ретенция в слепке: Корпус трансферов имеет выраженные горизонтальные бороздки и плоские грани. Они прочно фиксируют элемент внутри оттискной массы, исключая его прокручивание или смещение при извлечении ложки. Удобство при закрытом методе: Форма трансферов оптимизирована для легкого выхождения из слепка и последующего безошибочного позиционирования обратно в свои ложа (клики) внутри оттиска. Многократное использование: Высокое качество титана позволяет стерилизовать и использовать трансферы повторно без потери геометрической точности (в отличие от пластиковых аналогов). Универсальность системы: Четкое разделение серий (UNSTI/SSTI — для уровня имплантата, MTI/ITI — для уровня абатментов) позволяет ортопеду легко подобрать решение как для простых одиночных реставраций, так и для сложных тотальных работ.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/678/er4e7ih092h6y52fugbnxcfoq9udawb0.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/transfery_2/transfer-dlya-zakrytoy-lozhki-multiunit/
DENTI-KZ-DIO-9352,9352,DIO,,Трансфер для открытой ложки,,,24,implantatsionnye sistemy / pogruzhnaya sistema / transfery_2 / transfer dlya otkrytoy lozhki,Трансфер для открытой ложки модели UNSPI от компании DIO Implant предназначен для получения точных оттисков челюсти методом открытой ложки. В комплект поставки входят сам трансфер и направляющий винт. Для установки используется шестигранная отвертка 1.2 Hex Driver. Предназначен для получения слепка челюстей методом открытой ложки. Используется шестигранная отвертка 1.2 Hex Driver Комплектация: Трансфер для открытой ложки + Направляющий винт,https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/0f2/bir6dsz9r0gog2mu3mbcxu0blt9mzqhn.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/transfery_2/transfer-dlya-otkrytoy-lozhki/
DENTI-KZ-DIO-10074,10074,DIO,,Трансфер Protem,,,2,implantatsionnye sistemy / mini sistema / komponenty protetiki_2 / transfer protem,Слепочный трансфер Эксклюзивно для имплантата Ø 3.0 Используется при протезировании на имплантатах системы DIO для точной передачи положения имплантата в оттиск. Предназначен для временного (protem) этапа протезирования. Особенности: Совместимость с системой DIO Implant Высокая точность фиксации в оттиске Простота и надёжность в работе Изготовлен из прочных биосовместимых материалов Преимущества: Обеспечивает корректное позиционирование имплантата в лабораторной модели Минимизирует ошибки при изготовлении временных ортопедических конструкций Удобен в клиническом применении и работе с оттискными материалами,https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/fd0/gan9zc9guau8l9pkrn1ctu4zhy35cvb4.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/mini-sistema/komponenty-protetiki_2/transfer-protem/
DENTI-KZ-DIO-10102,10102,DIO,,Трансферный винт,,,3,implantatsionnye sistemy / pogruzhnaya sistema / vinty / transfernyy vint,"Трансферный винт UNSTI от компании DIO Implant предназначен для получения слепка челюсти методом закрытой ложки. Он используется совместно с шестигранной отверткой 1.2 Hex Driver. Модель Hex type состоит из двух компонентов, а модель Non-Hex type является цельной. В комплект поставки входит сам трансфер для закрытой ложки и трансферный винт (Hex) Особенности: Полная совместимость с системой DIO Implant Обеспечивает стабильную фиксацию трансфера в полости рта Высокая точность передачи данных при работе с оттисками Изготовлен из прочного медицинского сплава, устойчивого к нагрузкам Преимущества: Надежная фиксация и простота использования Минимизация ошибок при протезировании Долговечность и совместимость с клиническими и лабораторными протоколами",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/00a/4y6jcnlihj4g6u7xhntos734pagmo1ze.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/vinty/transfernyy-vint/
DENTI-KZ-DIO-8820,8820,DIO,,Трубка для поднятия мембраны,,,1,implantatsionnye sistemy / pogruzhnaya sistema / dio instrumenty / trubka dlya podnyatiya membrany,Используется во время операции синус-лифтинга.,https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/946/y433pgs7vg9o0rwskl3htdd0e11h9zzx.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/dio-instrumenty/trubka-dlya-podnyatiya-membrany/
DENTI-KZ-DIO-8924,8924,DIO,,Трубка для фиксации сверла,,,5,implantatsionnye sistemy / pogruzhnaya sistema / navigatsiya dionavi / trubka dlya fiksatsii sverla,,https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/040/1g63oeldoy6oozsf9l3c75a60blkj58v.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/navigatsiya-dionavi/trubka-dlya-fiksatsii-sverla/
DENTI-KZ-DIO-7842,7842,DIO,,Уплотнительное кольцо,,,2,implantatsionnye sistemy / pogruzhnaya sistema / zaglushki i formirovateli_2 / uplotnitelnoe koltso,"Уплотнительные кольца O-Ring от компании DIO Implant предназначены для использования с шаровидными абатментами в стоматологической имплантологии. Они обеспечивают надежную фиксацию протезов, создавая герметичное соединение между абатментом и протезом. Черное: Для лабораторий Оранжевое: Для клиники (свыше 6Ncm) Комплектация: Уплотнительное кольцо O-Ring 1 шт",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/2f2/rm8aemd154sxtyns1nvr2furwkc4oc53.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/zaglushki-i-formirovateli_2/uplotnitelnoe-koltso/
DENTI-KZ-DIO-8833,8833,DIO,,Устройство для поднятия мембраны,,,1,implantatsionnye sistemy / pogruzhnaya sistema / dio instrumenty / ustroystvo dlya podnyatiya membrany,Рабочая часть трубки предназначена для поднятия мембраны,https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/a08/m8xb5k61gpjj33l7clgtpto63fkzc0nl.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/dio-instrumenty/ustroystvo-dlya-podnyatiya-membrany/
DENTI-KZ-DIO-11968,11968,DIO,,УФ-активатор (UV Activator),,,2,implantatsionnye sistemy / sistema uv / uf aktivator uv activator,"UV Активатор DIO - c оздание гидрофильной поверхности у любого имплантата всего за 20 секунд путем обработки УФ излучением! На поверхности титана со временем образуется слой органического углеродистого материала - карбоната, что делает титан гидрофобным и замедляет процесс остеоинтеграции. У льтрафиолет с определенной длиной волны удаляет углеродистый материал с поверхности титана, делая его гидрофильным. О бработка УФ излучением с помощью UV Активатора DIO повышает силу притяжения крови к поверхности имплантата, увеличивает адгезию клеток на 32% и увеличивает пролиферацию клеток примерно на 85%. Преимущества UV Активатор DIO Гидрофильная поверхность за 20 секунд Новый цилиндрический способ облучения с углом поворота в 360° Высокая мощность увеличили скорость поглощения УФ-лучей Повышение стабильности имплантатов за счет усиления клеточной адгезии костной ткани. Повышение лояльности пациентов благодаря сокращению времени как самого хирургического вмешательства, так и заживления Максимальный уровень гидрофильности Кому подходит активация UV? Особенности процедуры Операция с немедленной нагрузкой на имплантат либо наличие костных дефектов лунки после извлечения имплантата Быстрая операция Ограничение по времени у пациента Возрастная группа пациентам пожилого возраста с дефицитом кости или слабой костной тканью Методы активации Мокрый метод аппарат активируется в процессе производства и поставляется в специальной упаковке с раствором Сухой (длина волны UV-A) 20 часов Активируется перед использованием Сухой Активатор DIO UV - 20 секунд - Активируется перед использованием",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/225/lu6vlu0musg31pafu6gsyahn03dkjssu.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/sistema-uv/uf-aktivator-uv-activator/
DENTI-KZ-DIO-7819,7819,DIO,,Фиксатор,,,1,implantatsionnye sistemy / pogruzhnaya sistema / zaglushki i formirovateli_2 / fiksator,"Фиксатор RT (Retainer) от компании DIO Implant используется в ортопедической стоматологии для фиксации съемных протезов на имплантатах. Он обеспечивает надежную и стабильную фиксацию протеза, повышая комфорт и уверенность пациента при использовании. Комплектация: Фиксатор + Уплотнительное кольцо O-Ring (OR 0450B + OR 0450O)",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/e8b/9pj2k2z2ushw56dzzt1fvbw6zzvgp4qg.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/zaglushki-i-formirovateli_2/fiksator/
DENTI-KZ-DIO-8979,8979,DIO,,Финальное сверло DIOnavi Regular,,,1,implantatsionnye sistemy / pogruzhnaya sistema / navigatsiya dionavi / finalnoe sverlo dionavi regular,"Финальное сверло DIOnavi Regular от компании DIO Implant предназначено для окончательного формирования ложа под имплантат в процессе установки. Оно используется на завершающем этапе сверления, обеспечивая точные размеры и форму отверстия для надежной фиксации имплантата.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/e77/y65gfwpx4jppfrcrpac1kt9x4bwg3ae3.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/navigatsiya-dionavi/finalnoe-sverlo-dionavi-regular/
DENTI-KZ-DIO-7814,7814,DIO,,Формирователи кости,,,8,implantatsionnye sistemy / pogruzhnaya sistema / zaglushki i formirovateli_2 / formirovateli kosti,"Формирователь кости используется для защиты трансплантата от слюны и языка. Необходимо сделать разрез с щечной стороны (вместо вертикального разреза) для лучшего доступа ороговевшей слизистой. Вогнутый трансмукозальный профиль, проходящий через всю толщину слизистой обеспечивает достаточно места для костного трансплантата. 2 модели используются в зависимости позиции имплантата и расстоянии от соседних зубов.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/b3e/0v1abxiso8czffym3x6dzp3fkkal8dio.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/zaglushki-i-formirovateli_2/formirovateli-kosti/
DENTI-KZ-DIO-7832,7832,DIO,,Формирователь десны,,,37,implantatsionnye sistemy / pogruzhnaya sistema / zaglushki i formirovateli_2 / formirovatel desny,"Формирователь десны - элемент, предназначенный для создания контура десны вокруг шейки установленного имплантата Используется шестигранная отвертка 1.2 Hex Driver Используется Шлицевая отвертка 0.5 Slot Driver Момент вращения: 5-8 Ncm",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/8d5/ksdhqlxhpx6k7pjbt57zaloa949tp8ee.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/zaglushki-i-formirovateli_2/formirovatel-desny/
DENTI-KZ-DIO-7866,7866,DIO,,Формирователь десны для непогружных,,,6,implantatsionnye sistemy / nepogruzhnaya sistema / zaglushki i formirovateli_3 / formirovatel desny dlya nepogruzhnykh,Используется шестигранная отвертка 1.2 Hex Driver Момент вращения: 5-8Ncm,https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/307/21dlw5xaa32wk8ffga1sefbo7w3mfx3i.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/nepogruzhnaya-sistema/zaglushki-i-formirovateli_3/formirovatel-desny-dlya-nepogruzhnykh/
